id,orig,trans
0204Adv14_Hanna016,住む世界が違うあなたには、<br>到底わかるはずがありませんの……！,"生活在跟我不同世界的你，<br>
怎么可能会懂……！"
0204Adv14_Hanna017,……はぁ、はぁ。,……哈啊、哈啊……
0204Adv14_Hanna018,と、取り乱して申し訳ありませんわ。<br>少しだけ待っていただけるかしら。,"对不起，我太激动了。<br>
可以等我平复一下吗。"
0204Adv14_Hanna019,……はぁ、はぁ……！,……哈啊、哈啊……！
0204Adv14_Hanna020,――ッ！,——！
0204Adv14_Hanna021,レイアさんに嫉妬して、羨ましくて、焦がれて、<br>焦がれて、焦がれて、焦がれて……。,"我嫉妒蕾雅、羡慕蕾雅、渴望成为蕾雅、<br>
渴望着、渴望着、渴望着……"
0204Adv14_Hanna022,どんなにわたくしが望んでも、<br>彼女のいるところには決して届かない。,"无论我怎样祈求，<br>
都无法触及她所在的那片天地。"
0204Adv14_Hanna023,結局わたくしは置き去りにされると思い知って……。,意识到我终究会被抛弃时……
0204Adv14_Hanna024,本当に惨めでした。,真的好悲惨。
0204Adv14_Hanna025,だからわたくし、<br>レイアさんを殺しましたの。,"所以，<br>
我杀了蕾雅。"
0204Adv14_Hanna026,心底醜いですわね。<br>こんなの、知られたく、ありませんでしたわ。,"这人真是烂透了，对不对？<br>
自己这个样子，本来是、不想让任何人知道的……"
0204Adv14_Hanna027,ぐっ……ああぁっ,呃啊……啊啊啊！
0204Adv14_Hanna028,嫉妬に駆られて殺したなんて、<br>醜くて汚くて最低で……っ,"因为嫉妒而杀人……<br>
真是肮脏、丑陋、可耻至极……"
0204Adv14_Hanna029,処刑されて当然なのはわかっています！<br>けれど、けれど……っ,"我知道自己罪该如此！<br>
但是、但是……！"
0204Adv14_Hanna030,でも……でも、わたくし、<br>魔女になりたくありませんの……っ,"但是……但是，我，<br>
我真的不想变成魔女……"
0204Adv14_Hanna031,どんなに汚くても、<br>罪深くても、人間のままでいさせてほしいの……っ,"就算这么肮脏，<br>
罪孽这么深重，还是想作为一个人……"
0204Adv14_Hanna032,どうか人間のままで殺して――！,拜托了，在我还是人的时候杀了我吧——！
0204Adv14_Hanna033,わたくしを化け物にしないでよぉっ！<br>わたくしのままでいさせてよぉっ！,"不要把我变成怪物啊！<br>
就算死我也想保持自己还是人的样子！"
0204Adv14_Hanna034,あなた、あなた一体どういうつもりですの！？,你、你到底要干什么啊！？
0204Adv14_Hanna035,なんて、なんてバカなのかしら――。,你到底、到底有多傻啊——
0204Adv16_Hanna001,――わたくし魔女になりたくありませんわ。,——我才不想变成魔女呢。
0204Adv16_Hanna002,――全員を助けられるなら、<br>なってやらんこともないですわ。,"——要是所有人都能得救的话，<br>
我勉为其难变成魔女也不是不行啦。"
0204Adv16_Hanna003,でも……でも、わたくし、<br>魔女になりたくありませんの……っ,"但是……但是，我，<br>
我真的不想变成魔女……"
0204Adv16_Hanna004,どんなに汚くても、<br>罪深くても、人間のままでいさせてほしいの……っ,"就算这么肮脏，<br>
罪孽这么深重，还是想作为一个人……"
0204Adv16_Hanna005,どうか人間のままで殺して――！,拜托了，在我还是人的时候杀了我吧——！
0204Adv16_Hanna006,わたくしを化け物にしないでよぉっ！<br>わたくしのままでいさせてよぉっ！,"不要把我变成怪物啊！<br>
就算死我也想保持自己还是人的样子！"
0204Trial00_Hanna001,さ、殺人事件……！,凶、凶杀案……！
0204Trial00_Hanna002,レ、レイアさんのレイピア……どうして……。,蕾、蕾雅的刺剑……为什么会……
0204Trial00_Hanna003,もう１つ……エレベーター前には怪しい証拠がありましたわ。,还有一点……电梯前有一个可疑的证据呢。
0204Trial00_Hanna004,いいから話を進めましょう。,别管这些有的没的，继续讨论吧。
0204Trial00_Hanna005,私が見つけたのはこれですわ～！,我找到的是这个哇～！
0204Trial00_Hanna006,どっちでも構いませんわ～！,哪个都差不多啦～！
0204Trial00_Hanna007,これには発見時、血痕もついていましたわ。,发现这东西的时候，上面已经沾有血迹了哦。
0204Trial00_Hanna008,残念ですが……<br>レイアさんもエマさんも、<br>いつから見ていないのかはわかりませんわ……。,"很遗憾……<br>
我们也不清楚，<br>
蕾雅和艾玛到底是什么时候不见的……"
0204Trial00_Hanna009,もしかして故障ですの……？,难道是坏了……？
0204Trial01_Hanna001,上の階では<br>わたくしとシェリーさんが<br>ミリアさんが出てくるのを<br>見ていましたわ……。,"我和雪莉在上层，<br>
亲眼看到<br>
米莉亚从电梯里<br>
出来的哇……"
0204Trial01_Hanna002,それなのにわたくしたちが見落とすワケ、ありませんわー！,那样的话我们不可能看漏的吧！
0204Trial01_Hanna003,ええ、そうでしたわ……。<br>だからわたくしたち、<br>１人ずつ地上に昇ったわけですし……。,"是的，没错……<br>
所以我们那时才<br>
一个一个坐电梯上去呀……"
0204Trial02_Hanna001,そうですわ！<br>上の階からエマさんを<br>エレベーターに<br>乗せることなんて<br>到底無理ですわー！,"就是呀！<br>
根本没有可能<br>
从上层把艾玛<br>
搬到电梯里呀！<br>"
0204Trial02_Hanna002,そんなのありえませんわ～！,那种事不可能发生哇～！
0204Trial02_Hanna003,そもそも、あのエレベーターには<br>階層指定ボタンすらなかったと思いますわ……？,"但那个电梯根本<br>
连指定楼层的按钮都没有哇……？"
0204Trial03_Hanna001,で、でも仮に<br>レイアさんがエマさんを<br>殺したのだとすると……。,"但、但是假如<br>
真的是蕾雅<br>
杀害了艾玛……"
0204Trial03_Hanna002,レイアさんとエマさんが<br>【相打ち】になったって<br>ことですの……？,"那岂不是<br>
意味着她们<br>
【同归于尽】了吗……？"
0204Trial03_Hanna003,……たしかに、<br>それなら成立するのかも<br>しれませんわね……。,"……确实，<br>
如果是这样<br>
就解释得通了……"
0204Trial03_Hanna004,たしかに……<br>【自分で後頭部を殴る】なんて無理っぽいですわ。,"确实……<br>
【自己攻击自己的后脑勺】好像是不太可能哇。"
0204Trial03_Hanna005,でも血痕も見つかってますし、<br>エレベーター付近で何かあったのは確実ですわ……？,"但现场的血迹也说明，<br>
电梯附近肯定是发生过什么的哇……？"
0204Trial04_Hanna001,じ、事故なら<br>たしかに辻褄は合うかも<br>しれませんけど……！,"如、如果是意外的话，<br>
确实可能<br>
说得通……！"
0204Trial04_Hanna002,そ、そうですわ～！<br>凶器になるようなもの、<br>見つかってませんわ！,"对、对呀～！<br>
并没有发现<br>
能当凶器的东西哇！"
0204Trial04_Hanna003,わたくしそんなこと<br>していませんわー！？,我才没有做那种事呢——！？<br>
0204Trial04_Hanna004,……そ、その【重い部品】というのはどこにありますの……？,……那、那个【重型零件】现在在哪里呢……？
0204Trial04_Hanna005,そ、そんなことありえるんですの……！？,那、那种事真的可能发生吗……！？
0204Trial04_Hanna006,ヒロさん！ 無闇に疑ってはいけませんわ～！,希罗！不能随便乱怀疑啦～！
0204Trial04_Hanna007,わ、わたくしの贈った人形が<br>呪いの依り代に……！？,"我、我送给她的人偶，<br>
竟然成了诅咒的媒介……！？"
0204Trial04_Hanna008,犯人があとで回収したにしろ、<br>散らばった破片を集めること自体が難しいと思いますわ。,"就算凶手杀人之后清理现场，<br>
碎片飞得到处都是，也很难收集起来吧？"
0204Trial04_Hanna009,な、ならレイアさんは<br>氷で後頭部を殴られて<br>殺されたってことですのー！？,"那、那么蕾雅就是<br>
死于被冰块重击后脑勺的吗——！？<br>"
0204Trial04_Hanna010,どうして黙ってたんですのー！？,为什么一直不说哇！？
0204Trial04_Hanna011,ゴクチョーは乙女の体重まで<br>把握してらっしゃるんですの！？,"典狱长连少女的体重都被<br>
掌握得一清二楚吗！？"
0204Trial05_Hanna001,さすがに上の階でそんなことしてたら、<br>わたくしかミリアさんが気付きますわ～！,"要是在上层做那种事，<br>
我或者米莉亚肯定会发现的哇～！"
0204Trial05_Hanna002,それに……もし下の階で<br>死体が高速でエレベーターに入り込んだなら、<br>ヒロさんが風か何かを感じてるはずでは……？,"而且……如果在下层<br>
尸体高速进入电梯的话，<br>
希罗应该会感觉到风，或者什么吧……？"
0204Trial05_Hanna003,というか高速で動く死体なんて怖すぎますわー！,再说高速移动的尸体也太恐怖了吧——！
0204Trial05_Hanna004,冷凍されている魔女が魔法を使ったんですの……！？,被冷冻的魔女还能使出魔法吗……！？
0204Trial06_Hanna001,"そもそも<br><link=""Objection_02_04_06_04"">死体が勝手に動いて</link><br>でもない限り、<br>ヒロさんの推理は<br>無理がありますわ！","除非<br>
那具<link=""Objection_02_04_06_04"">尸体自己动</link>了，<br>
否则<br>
希罗的推理<br>
根本站不住脚！"
0204Trial06_Hanna002,やっぱりヒロさんの推理はむちゃくちゃですわ～！,果然希罗的推理太离谱了哇～！
0204Trial06_Hanna003,共犯なわけありませんわー！,怎么可能是共犯哇！
0204Trial06_Hanna004,上の階にはわたくしたち３人がいましたし、<br>下にはヒロさんがいましたものね……。,"毕竟我们三个人在上层看着，<br>
希罗在下层看着……"
0204Trial06_Hanna005,な、中身って、どういうことですの……！？,掏、掏空，是什么意思啊……！？
0204Trial06_Hanna006,ヒッ……！？,嘶……！？
0204Trial06_Hanna007,発想がグロ過ぎますわ～～！,你想到的东西也太恶心了哇～～！
0204Trial07_Hanna001,わ、わたくし<br>エレベーターの上になんて<br>いませんでしたわ！？<br>ちゃんと上の階で<br>待ってましたもの！,"我、我可没有<br>
待在电梯顶上哇！？<br>
我可是一直<br>
在上层等着的！<br>"
0204Trial07_Hanna002,"誰かが何かしたとしたら……<br>えーと……<br>きっとそこの怪力女が<br>何かしたんですわ！<br><link=""Objection_02_04_07_03"">規格外の力</link>で！！","如果真的有谁动了手脚……<br>
呃……<br>
一定是那个<br>
怪力女做的！<br>
用那种<link=""Objection_02_04_07_03"">超规格的蛮力</link>！"
0204Trial07_Hanna003,そ、そんなこと可能ですの！？,这、这可能吗！？
0204Trial07_Hanna004,ですからっ！<br>わたくしはその時、上の階にいましたわー！？,"所以不是说了吗！<br>
那个时候我在上层哇！？"
0204Trial07_Hanna005,双子だったりしませんわー！,才不是什么双胞胎哇——！
0204Trial07_Hanna006,いいがかりをつけるのもいい加減にしてくださいましー！,你们诬陷我也要适可而止一点——！
0204Trial07_Hanna007,何を言ってるのかさっぱりわかりませんわー！？,你们在说什么，我完全听不懂哇！？
0204Trial07_Hanna008,そんなことわかってますわー！？,谁不知道哇！？
0204Trial07_Hanna009,ちょ……ちょっと待ちやがりなさい！,这……给我等等！
0204Trial07_Hanna010,それって……<br>わたくしがやったって言うんですの！？,"你这不就……<br>
相当于说是我干的吗！？"
0204Trial07_Hanna011,わたくしそんなことしていません……<br>いや……！,"我才不会做那种事……<br>
不对……！"
0204Trial07_Hanna012,できないんですわっ！,是做不到哇！
0204Trial08_Hanna001,わたっ、わたくしは<br>シェリーさんが<br>エレベーターで<br>昇ってきたあと、<br>一緒に扉の前で<br>待っていましたわ！,"我、<br>
我可是<br>
在雪莉搭电梯<br>
上来之后，<br>
就一直在那里<br>
和她一起等着了哇！"
0204Trial08_Hanna002,"そうですわ！<br>わたくし、<br>浮かせられるのは<br><link=""Objection_02_04_08_01"">自分の体</link>だけですもの！<br>エマさんを浮かせるなんて、<br>無理ですわー！","没错！<br>
我只能让<br>
<link=""Objection_02_04_08_01"">自己的身体</link><br>
飘浮起来呀！<br>
要说是我让艾玛飘浮起来，<br>
那是不可能的哇！"
0204Trial08_Hanna003,……あ……う……。,……啊……呜……
0204Trial08_Hanna004,絶対、絶対勝ってくださいまし、エマさん！,一定、一定要赢哇，艾玛！
0204Trial08_Hanna005,エマさんが勝てるようにおまじないですわ。,这是能让艾玛获胜的魔法哦。
0204Trial08_Hanna006,あ……ち、違……。,啊……不、不……
0204Trial08_Hanna007,………違いますわっ！！,………不对！！
0204Trial08_Hanna008,わたくし……わたくしそんなことしておりません……。<br>するわけが……ありませんもの！！,"我……我没有做那种事……<br>
我怎么可能……会那样做哇！！"
0204Trial09_Hanna001,わ、わたくしが<br>髪を編み込んだドレスで<br>エマさんに<br>魔法を使ったなんて……<br>そんな証拠、<br>どこにもありませんわ！,"说、说我把<br>
头发编进礼服<br>
再利用礼服<br>
对艾玛使用魔法……<br>
根本没有<br>
任何证据哇！"
0204Trial09_Hanna002,それにわたくしには、<br>そんなことする時間なんて<br>ありませんもの！,"而且，我根本<br>
没有时间<br>
做那种事！"
0204Trial09_Hanna003,"わたくしがエレベーターで<br>上に昇ったあと<link=""Objection_02_04_09_01"">すぐ</link>、<br>シェリーさんが来たんです！<br>わたくしには無理ですわ！","我乘电梯<br>
到上层之后，<br>
雪莉<link=""Objection_02_04_09_01"">马上</link>就来了！<br>
我根本不可能做那些哇！"
0204Trial09_Hanna004,そんなの<br>ただのいちゃもんですわっ！,"说那些<br>
不过是强词夺理罢了！"
0204Trial09_Hanna005,わたくしに<br>そんな準備なんてしている時間<br>ありません……！<br>わたくしは<br>犯人じゃありませんわ！,"我根本<br>
没有时间<br>
做什么事前准备……！<br>
我不是凶手！<br>"
0204Trial09_Hanna006,わ、わたくし<br>地下にいましたわよねっ！<br>ねえみなさん！,"我、我那时候<br>
不是在地下吗！<br>
对吧，各位！"
0204Trial09_Hanna007,わ、わたくしはいました……<br>いたんです！,"我、我当时确实在呀……<br>
是真的！"
0204Trial09_Hanna008,……そ、そうだ！<br>そうです！<br>ドレスですわ！,"……对、对了！<br>
没错！<br>
是礼服！"
0204Trial09_Hanna009,アリサさんが<br>死体発見の１５分前に<br>アトリエにドレスがあったのを<br>見ているんでしょう……！？,"亚里沙不是在<br>
发现尸体的15分钟前，<br>
还看到礼服<br>
在画室里吗……！？"
0204Trial09_Hanna010,"わたくしには、<br>５分足らずで<br>ドレスを取ってきて、<br>エマさんを着替えさせる<br><link=""Objection_02_04_09_03"">時間</link>なんてありません……！","要在<br>
不到5分钟内<br>
把礼服拿过来，<br>
再给艾玛换上什么的，<br>
我哪有<link=""Objection_02_04_09_03"">时间</link>做这些啊！"
0204Trial09_Hanna011,わたくしには無理ですわ！<br>信じてください！,"我不可能杀人的！<br>
请相信我！"
0204Trial09_Hanna012,そんなことしてませんわ！,我才不会做那种事！
0204Trial09_Hanna013,そんな証拠もないことで<br>人を疑わないでください！,"请不要无凭无据<br>
怀疑别人！"
0204Trial09_Hanna014,ど、ど、どういうこと……ですの……？,这、这、这是……什么意思……？
0204Trial09_Hanna015,う……ぐ……！？,呜……这……！？
0204Trial09_Hanna016,そんな……そんな……そんなこと……。,怎么……怎么……怎么会……
0204Trial09_Hanna017,……そ、そうですわ！,……对、对哇！
0204Trial09_Hanna018,仮にわたくしが犯人だとしても<br>証拠はありません……！,"就算我是凶手，<br>
你也没有证据……！"
0204Trial09_Hanna019,……だってそんなのは当然です！<br>わたくしは犯人ではないんですから！！,"……那是理所当然的！<br>
因为我根本就不是凶手！！"
0204Trial09_Hanna020,証拠なんてないの！<br>どこにも！,"根本没有证据！<br>
哪里都没有！"
0204Trial09_Hanna021,それでも犯人だと言うのなら、<br>やっぱりヒロさんが犯人なんだわ！,"即使如此你还要坚持说我是凶手，<br>
那果然凶手就是希罗你！"
0204Trial09_Hanna022,あなたが……<br>わたくしを犯人にしようとしているのっ！,"是你……<br>
想把罪名推到我头上！"
0204Trial09_Hanna023,あなたが……悪いの……！,全是……你的错……！
0204Trial09_Hanna024,あなたさえ――いなければっ！,只要——没有你这个人就好了！
0204Trial10_Hanna001,わたくしが犯人だなんて証拠、<br>１つもありませんわ！,"没有任何证据<br>
可以证明我是凶手！"
0204Trial10_Hanna002,わたくしを<br>犯人扱いするだなんて<br>認められません！,"要想把我<br>
当成凶手，<br>
我绝不可能承认！"
0204Trial10_Hanna003,"わたくしには<br><link=""Objection_02_04_10_01"">エマさんを殺す動機</link>すら<br>ないんですからっ！","我连<br>
<link=""Objection_02_04_10_01"">杀害艾玛的动机</link><br>
都没有！"
0204Trial10_Hanna004,"全てあなたの<link=""Objection_02_04_10_02"">妄想</link>だわ！","一切只不过是你的<link=""Objection_02_04_10_02"">妄想</link>！"
0204Trial10_Hanna005,はんっ……！<br>それはどうだか。,"哈……！<br>
那可不好说。"
0204Trial10_Hanna006,"あなたとエマさんは<br><link=""Objection_02_04_10_03"">知り合いだった</link>のでしょう。","你和艾玛<br>
<link=""Objection_02_04_10_03"">以前就认识</link>吧。"
0204Trial10_Hanna007,それに<br>普段のあなたたちの言動が<br>見られていないとでも<br>思ってますの！？,"而且你以为<br>
你们平时的言行举止<br>
大家看不到吗！？<br>"
0204Trial10_Hanna008,"あなたはエマさんを<br>嫌っていたし、<br>エマさんもあなたを<br><link=""Objection_02_04_10_04"">嫌っていた</link>……！","你讨厌艾玛，<br>
艾玛也<br>
<link=""Objection_02_04_10_04"">讨厌</link>你……！<br>"
0204Trial10_Hanna009,なら殺す動機なんて<br>十分でしょう！,"那杀人动机<br>
不就足够了吗！"
0204Trial10_Hanna010,あらゆる面において、<br>わたくしよりもあなたの方が<br>犯人としてふさわしいわ！,"无论从哪个方面看，<br>
比起我来，<br>
你才更像凶手！"
0204Trial10_Hanna011,……っ！<br>そ、そんなの言葉の綾ですわ！,"……！<br>
你、你这是故意抠我的字眼！"
0204Trial10_Hanna012,あるわけが……ありません……！,怎么可能……会有动机……！
0204Trial10_Hanna013,そんなものは証拠になりません！！,那些根本不能算证据！！
0204Trial10_Hanna014,トリックなんて使わなくても<br>あなたが犯人であれば丸く収まるんです……！,"就算不用什么诡计，<br>
只要你是凶手，一切就都完美解决了……！"
0204Trial10_Hanna015,あなたが言っているのは全部、<br>【あなたが犯人じゃない場合に限った推理】でしょう！,"你说的这些，全部都是<br>
【只有在你不是凶手的情况下才成立的推理】吧！"
0204Trial10_Hanna016,いい加減、自白なさったらいかが！？,你还不快点自首！？
0204Trial10_Hanna017,ウソつき……！,你骗人……！
0204Trial10_Hanna018,エマさんが言ってたわ！<br>２人は幼少期からの知り合いだと！,"艾玛说过的！<br>
你们两个从小就认识！"
0204Trial10_Hanna019,ヒロさん、<br>どうしてそんなウソをつくんですの！,"希罗，<br>
你为什么要撒这种谎！"
0204Trial10_Hanna020,きっとヒロさんは……エマさんを憎んでいたんですわ！,希罗一定……憎恨着艾玛！
0204Trial10_Hanna021,だから殺したんです！,所以才杀了她！
0204Trial10_Hanna022,あなたとエマさんは争ったことだってありましたわ！,你和艾玛甚至还争执过！
0204Trial10_Hanna023,そんなあなたの言う事など……信憑性がありません！,现在你来说这些……根本不可信！
0204Trial10_Hanna024,……え？,……欸？
0204Trial10_Hanna025,な、何を……！,你、你在说什么……！
0204Trial10_Hanna026,……そ、そんなのこじつけだわ……！,……那、那只是牵强附会……！
0204Trial10_Hanna027,レイピアで刺されたら、<br>抵抗出来ないまま死ぬ人だっているはずだし……！！,"如果身中刺剑，<br>
肯定也有人会来不及抵抗就咽气的……！！"
0204Trial10_Hanna028,それに、エマさんは誰に対しても優しくて……<br>わたくしだけじゃなく、あなたのことだって……！,"而且，艾玛小姐对每个人都很友善……<br>
不只是对我这样，对你也是一样……！"
0204Trial10_Hanna029,なのにあなたはエマさんに冷たくしていた！,但是你却那么冰冷地对待艾玛！
0204Trial10_Hanna030,あなたが殺したんだわ！,是你杀了她！
0204Trial10_Hanna031,それがなんだっていうんですの！？,那有什么意义吗！？
0204Trial10_Hanna032,あなたはそうやって自分の犯行を誤魔化すために、<br>丸め込もうとしているだけだわ！,"你不过是在误导大家相信你，<br>
试图掩盖自己的罪行罢了！"
0204Trial10_Hanna033,え……？ そ、それは……。,欸……？那、那是……
0204Trial10_Hanna034,そ……そんな……！,怎、怎么会……！
0204Trial10_Hanna035,う、うそ……！<br>そんなこと……！,"骗、骗人……！<br>
这怎么可能……！"
0204Trial10_Hanna036,あ……あ……！,啊……啊……！
0204Trial10_Hanna037,ち、ちが……わた……くし……。,不、不……我……我……
0204Trial10_Hanna038,わたくしは……わたくしは……。,我……我……
0204Trial10_Hanna039,そんなつもりじゃ……なかった、のに……。,我根本……不想的……
0204Trial10_Hanna040,違う……違うの……わたくしは。,不是的……不是的……我、
0204Trial10_Hanna041,エマさんまで殺すつもりなんて……なかった……！,我根本就……没打算把艾玛也杀了……！
0204Trial10_Hanna042,……これは………事故……！<br>そう、事故だったの……！,"……这是……一场事故……！<br>
对，是不幸的事故……！"
0204Trial10_Hanna043,わたくしは……悪く……ない……！,我才……没有……错……！
0204Trial10_Hanna044,――違うの！！ わたくしは――！,——不对！！我——！
0204Trial10_Hanna045,――殺すつもりじゃ、なかったの！！！,——我根本没打算杀人的！！！
0204Trial10_Hanna046,わた……くし……は……。,我……我……是……
0204Trial10_Hanna047,ちが……うの……。,我没……有……
0204Trial10_Hanna048,しん……じて……。,相……信我……
0204Trial11_Hanna001,わたくしが――してしまったこと……。,我——所做的事情……
0204Trial11_Hanna002,わたくしは、何を……してしまったの？,我，到底……做了什么？
0204Trial11_Hanna003,違うの、わたくしは……悪くない。,不是的，我……没有错。
0204Trial11_Hanna004,そう、悪いのは……あの人。,嗯，错的是……她。
0204Trial11_Hanna005,全部全部……あの人が、悪いのよ……。<br>わたくしは……【私】は、悪くない……。,"一切的一切……都是那个人的错。<br>
本小姐……【我】，没有错……"
0204Trial11_Hanna006,私は……レイアさんを、殺しました。,我……杀了蕾雅。
0204Trial11_Hanna007,地下で拾った氷塊を持って。<br>後ろから……殴りかかったんです。,"在地下捡起冰块。<br>
从后面……袭击了她。"
0204Trial11_Hanna008,エレベーターを出たところで、<br>レイアさんは血を流して倒れて……。,"在电梯出口处，<br>
蕾雅流着血倒下……"
0204Trial11_Hanna009,そしたら……エマさんが、脚立を持って来て……。,然后……艾玛拿着人字梯走过来……
0204Trial11_Hanna010,だから、声をあげられる前に、<br>私は、レイアさんの剣を、手にとって……。,"不等她出声喊我，<br>
我，就拿起了蕾雅的剑……"
0204Trial11_Hanna011,気がついたら、２人の死体が……そこにあって。,等我回过神来，那里只剩……两具尸体。
0204Trial11_Hanna012,だからとにかく……隠さなきゃ、って……。,所以我，满脑子都是……把尸体藏起来……
0204Trial11_Hanna013,レイアさんを……エレベーターの上に隠して。,我把蕾雅……藏在电梯顶上。
0204Trial11_Hanna014,でも、集合時間が近くて……<br>その時いなかったら怪しまれると思って……。,"可是，集合时间快到了……<br>
到时如果我不在的话会被怀疑……"
0204Trial11_Hanna015,だからエマさんを、脚立の影に隠そうと思ったの……。,所以想把艾玛，藏在人字梯挡住的地方……
0204Trial11_Hanna016,でもこのあとみんな来たら、すぐにバレちゃうから……。,但是之后大家来了的话，马上就会暴露……
0204Trial11_Hanna017,どうにかして……<br>エマさんの死体が見つからないようにする必要があった……。,"必须想办法……<br>
让别人找不到艾玛的尸体……"
0204Trial11_Hanna018,だから……死体を消そうと思って……<br>たまたま、持ってきた舞台衣装をエマさんに……<br>着せたんです……。,"所以……我想让尸体消失……<br>
就把碰巧带着的舞台服……<br>
给艾玛穿上了……"
0204Trial11_Hanna019,エマさんだけが舞台衣装に着替えていて怪しまれないよう、<br>レイアさんにも彼女が持っていた王冠を被せて……。,"为了让换上了舞台服的艾玛不令人怀疑，<br>
我给蕾雅戴上了她带来的王冠……"
0204Trial11_Hanna020,一度地下に戻ってから、<br>私は一番にエレベーターに乗り込んだの……。,"再次回到地下，<br>
我就第一个乘上电梯……"
0204Trial11_Hanna021,そして死体に着せたドレスの刺繍……<br>編み込んだ私の髪に、魔法をかけた……。,"然后对尸体穿着的礼服、上面的刺绣……<br>
对缝进刺绣的自己的头发，施了魔法……"
0204Trial11_Hanna022,髪は彼女の死体を持ち上げて……。,头发把她的尸体抬了起来……
0204Trial11_Hanna023,そして死体は、エレベーターの天井の上……<br>何もない暗闇に吸い込まれていったの……。,"然后尸体向着电梯顶板上方飘浮……<br>
被空无一物的黑暗吞没……"
0204Trial11_Hanna024,このままずっと浮いていてくれたら、<br>誰にも見つからないのにって……そう思った。,"如果能一直这样飘浮下去，<br>
就不会被任何人发现了……我这么想着。"
0204Trial11_Hanna025,だから必死に念じてたの。<br>魔法が、続きますように……って……。,"所以我拼命地念着魔法。<br>
祈求魔法能一直持续……"
0204Trial11_Hanna026,……でも。,……但是。
0204Trial11_Hanna027,私の中途半端な魔法じゃ、無理だったの。,凭我这半吊子的魔法，根本做不到。
0204Trial11_Hanna028,浮力を失った彼女の死体は落下して。,她的尸体失去浮力，坠落下来。
0204Trial11_Hanna029,そして……地下で見つかってしまった。,然后……在地下，被发现了。
0204Trial11_Hanna030,全部……全部がそれで終わってしまった。,一切……一切都完了。
0204Trial11_Hanna031,……違うの。<br>殺すつもりなんて、なかったの。,"……不是的。<br>
我根本不想杀人的。"
0204Trial11_Hanna032,騙すつもりなんて、なかった。<br>嘘をつくつもりなんて、なかった。,"我不想骗人的。<br>
我不想撒谎的。"
0204Trial11_Hanna033,罪を押し付けるつもりなんて、なかった。<br>悪い子になるつもりなんて、なかった……！,"我不想嫁祸别人的。<br>
我不想做个坏孩子的……！"
0204Trial11_Hanna034,私のせいじゃない……私の、せいじゃ……！,不是我的错……不是、我的、错……！
0204Trial11_Hanna035,……ねえ、私。,……呐，我呀。
0204Trial11_Hanna036,本当に、２人も人を……殺してしまったの……？,真的、把两条人命都……杀死了吗……？
0204Trial11_Hanna037,……嘘よ、そんなの……。,……骗人，怎么会……
0204Trial11_Hanna038,私は……<br>【わたくし】は……。,"我……<br>
【本小姐】我……"
0204Trial11_Hanna039,可愛くて……誰よりも素敵な……。,明明这么可爱……明明是最完美的……
0204Trial11_Hanna040,【お嬢様】……なの……に……。,【大小姐】……却……竟然……
0205Adv03_Hanna001,そ、そうですわ！<br>なんだか事情がわかっているようですし、<br>説明してくださいまし！,"没、没错哇！<br>
看你好像知道些内情，<br>
请你给我们解释一下！"
0205Adv04_Hanna001,裁判ってどういうことですの？,审判是怎么回事呀？
0205Adv05_Hanna001,ちょちょちょっとこれ<br>ヤバいんじゃありませんこと！？,"等、等等，这、<br>
这样下去不妙吧！？"
0205Adv06_Hanna001,そんな……わたくしたちがやったことは、<br>無意味だったんですの……？,"怎么会……那我们所做的一切，<br>
都是徒劳的吗……？"
0205Adv07_Hanna001,ようやくお迎えが来たんですの！？,终于来接我们了吗！？
0205Adv07_Hanna002,お茶会をする約束ですわ！<br>わたくしの豪勢なおうち……ではなく、<br>レイアさんのお家で！,"约好了要开茶会的哇！<br>
在我那豪华的宅邸……不对，<br>
是在蕾雅家！"
0205Adv08_Hanna001,エマさん。,艾玛。
0205Adv08_Hanna002,これはわたくしたちからの、<br>お友だちとしてのアドバイスです。,"这是我们大家<br>
作为朋友，给你的建议。"
0205Bad01_Hanna001,ひっ、なんなんですの……！,噫，这究竟怎么一回事……！
0205Bad01_Hanna002,あ、ぐ……。,啊、呜……
0205Trial00_Hanna001,ま、魔女って……！<br>そんなのいったい誰ですの！？,"魔、魔女……！<br>
究竟谁是魔女！？"
0205Trial02_Hanna001,あの姿は……！？,那个样子是……！？
0205Trial03_Hanna001,……で、でも<br>魔法を使える人は<br>存在しますわ？<br>わたくしだって<br>そうですし……。,"……可、可是<br>
能使出魔法的人<br>
的确存在啊？<br>
比如我<br>
就是……"
0205Trial05_Hanna001,魔女になったからって<br>開き直り過ぎですわー！？,"虽说成了魔女，<br>
你这是不是想得太开了啊！？"
0205Trial19_Hanna001,"<ruby=""わたし"">私</ruby>が……<br>レイアさんと……エマさんを……。","我……把……<br>
蕾雅……和艾玛……"
0205Trial19_Hanna002,そんな……そんなのって……。,怎么会……怎么会这样……
0205Trial21_Hanna001,わたくしが……わたくしが……わたくしが……！<br>そんなの嘘……嘘……！,"本小姐我……竟然……竟然……！<br>
那是骗人的……骗人的……！"
0205Trial21_Hanna002,嘘よ……ねぇ！,是骗人的……对吧！
0205Trial21_Hanna003,……嘘でしょう！！,……是骗人的吧！！
0205Trial22_Hanna001,"だめ……だめ……<br>どうして<link=""Objection_02_05_22_01"">そんなこと</link>……。","不要……不要……<br>
为什么我会<link=""Objection_02_05_22_01"">做出这种事</link>……"
